"timestamp","ip","protocol","port","hostname","tag","version","asn","geo","region","city","naics","sic","ok","name","cluster_name","status","build_hash","build_timestamp","build_snapshot","lucene_version","tagline","sector"
"2018-03-24 03:50:33","116.118.119.200","tcp",9200,,"elasticsearch","5.6.7",7602,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,0,,"dL2NcDz","elasticsearch",,4669214,,"false","6.6.1","You Know, for Search","Communications"
"2018-03-24 03:50:33","113.190.232.13","tcp",9200,"static.vnpt-hanoi.com.vn","elasticsearch","6.1.1",45899,"VN","HA NOI","HANOI",0,0,,"113.190.232.54","Teccn-ES-Cluster",,"bd92e7f",,"false","7.1.0","You Know, for Search","Communications"
"2018-03-24 03:50:35","103.53.169.154","tcp",9200,"dc169.kdata.vn","elasticsearch","6.2.2",7643,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,0,,"elasticsearch1","kdata",,"10b1edd",,"false","7.2.1","You Know, for Search","Communications"
"2018-03-24 03:50:37","210.245.52.22","tcp",9200,"210-245-52-fiber-net-static-ip.fpt.vn","elasticsearch","5.3.0",18403,"VN","HA NOI","HANOI",518111,737401,,"node-1","logging-application",,"3adb13b",,"false","6.4.1","You Know, for Search","Communications"
"2018-03-24 03:50:38","118.69.34.88","tcp",9200,,"elasticsearch","5.3.0",18403,"VN","HA NOI","HANOI",518111,737401,,"m5rWDgU","elasticsearch",,"3adb13b",,"false","6.4.1","You Know, for Search","Communications"
"2018-03-24 03:51:06","103.63.213.145","tcp",9200,"no-ptr.ehost.vn","elasticsearch","1.7.5",135920,"VN","HA NOI","HANOI",0,0,,"Widget","elasticsearch",200,"00f95f4ffca6de89d68b7ccaf80d148f1f70e4d4","2016-02-02T09:55:30Z","false","4.10.4","You Know, for Search","Communications"
"2018-03-24 03:51:06","103.69.194.143","tcp",9200,,"elasticsearch","5.6.3",135905,"VN","HA NOI","HANOI",0,0,,"TneGiVo","docker-cluster",,"1a2f265",,"false","6.6.1","You Know, for Search","Communications"
"2018-03-24 03:51:08","42.116.18.8","tcp",9200,,"elasticsearch","6.0.1",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,0,,"b0yHc7L","elasticsearch",,"601be4a",,"false","7.0.1","You Know, for Search","Communications"
"2018-03-24 03:51:09","123.30.245.225","tcp",9200,"static.vnpt.vn","elasticsearch","1.3.2",45899,"VN","HA NOI","HANOI",0,0,,"Foxfire",,200,"dee175dbe2f254f3f26992f5d7591939aaefd12f","2014-08-13T14:29:30Z","false","4.9","You Know, for Search","Communications"
"2018-03-24 03:51:10","1.55.145.222","tcp",9200,,"elasticsearch","5.6.3",18403,"VN","HA NOI","HANOI",0,0,,"XjS8Gbo","elasticsearch",,"1a2f265",,"false","6.6.1","You Know, for Search","Communications"
"2018-03-24 03:51:42","125.212.200.242","tcp",9200,,"elasticsearch","5.0.2",7552,"VN","HA NOI","HANOI",0,0,,"TtHNnlm","elasticsearch",,"f6b4951",,"false","6.2.1","You Know, for Search","Communications"
"2018-03-24 03:51:42","118.69.184.99","tcp",9200,,"elasticsearch","5.4.1",18403,"VN","HA NOI","HANOI",518111,737401,,"TOKZWPY","elasticsearch",,"2cfe0df",,"false","6.5.1","You Know, for Search","Communications"
"2018-03-24 03:51:43","125.212.201.15","tcp",9200,,"elasticsearch","5.6.4",7552,"VN","HA NOI","HANOI",0,0,,"m1","bizsale",,"8bbedf5",,"false","6.6.1","You Know, for Search","Communications"
"2018-03-24 03:52:19","103.216.122.100","tcp",9200,,"elasticsearch","2.4.0",18403,"VN","HA NOI","HANOI",0,0,,"es-data01","production",,"ce9f0c7394dee074091dd1bc4e9469251181fc55","2016-08-29T09:14:17Z","false","5.5.2","You Know, for Search","Communications"
"2018-03-24 03:52:20","150.95.109.81","tcp",9200,"v150-95-109-81.a00b.g.han1.static.cnode.io","elasticsearch","6.2.3",131392,"VN","HA NOI","HANOI",0,0,,"150-95-109-81","elasticsearch",,"c59ff00",,"false","7.2.1","You Know, for Search","Communications"
"2018-03-24 03:52:20","103.216.122.36","tcp",9200,,"elasticsearch","2.4.4",18403,"VN","HA NOI","HANOI",0,0,,"node-1","clip-mon",,"fcbb46dfd45562a9cf00c604b30849a6dec6b017","2017-01-03T11:33:16Z","false","5.5.2","You Know, for Search","Communications"
"2018-03-24 03:52:23","103.9.159.98","tcp",9200,,"elasticsearch","5.6.5",63730,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,0,,"oNDiUH_","elasticsearch",,"6a37571",,"false","6.6.1","You Know, for Search","Communications"
"2018-03-24 03:52:41","123.30.245.215","tcp",9200,"static.vnpt.vn","elasticsearch","1.3.2",45899,"VN","HA NOI","HANOI",0,0,,"Foxfire",,200,"dee175dbe2f254f3f26992f5d7591939aaefd12f","2014-08-13T14:29:30Z","false","4.9","You Know, for Search","Communications"
"2018-03-24 03:52:44","210.211.126.8","tcp",9200,,"elasticsearch","5.6.2",38731,"VN","HA NOI","HANOI",0,0,,"timbus.vn","timbus-vn",,"57e20f3",,"false","6.6.1","You Know, for Search","Communications"
"2018-03-24 03:52:44","202.143.111.30","tcp",9200,"ip.tgs.com.vn","elasticsearch","5.6.2",56158,"VN","HA NOI","HANOI",0,0,,"g7iUQY-","elasticsearch",,"57e20f3",,"false","6.6.1","You Know, for Search","Communications"
"2018-03-24 03:52:46","42.117.3.151","tcp",9200,,"elasticsearch","1.4.2",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,0,,"vnasp5-01","vnasp5",200,"927caff6f05403e936c20bf4529f144f0c89fd8c","2014-12-16T14:11:12Z","false","4.10.2","You Know, for Search","Communications"
"2018-03-24 03:52:49","103.69.194.166","tcp",9200,,"elasticsearch","6.1.1",135905,"VN","HA NOI","HANOI",0,0,,"0cO4mGD","elasticsearch",,"bd92e7f",,"false","7.1.0","You Know, for Search","Communications"
"2018-03-24 03:52:51","118.69.109.101","tcp",9200,,"elasticsearch","5.5.2",18403,"VN","HA NOI","HANOI",518111,737401,,"M81aHKN","elasticsearch",,"b2f0c09",,"false","6.6.0","You Know, for Search","Communications"
"2018-03-24 03:53:59","42.112.20.50","tcp",9200,,"elasticsearch","6.2.2",18403,"VN","HA NOI","HANOI",518111,737401,,"APP","elasticsearch",,"10b1edd",,"false","7.2.1","You Know, for Search","Communications"
"2018-03-24 03:54:02","125.212.252.174","tcp",9200,,"elasticsearch","5.5.2",38731,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,0,,"-qmufJ0","docker-cluster",,"b2f0c09",,"false","6.6.0","You Know, for Search","Communications"
"2018-03-24 03:54:17","42.112.31.93","tcp",9200,,"elasticsearch","5.5.2",18403,"VN","HA NOI","HANOI",518111,737401,,"dIIEr_8","elasticsearch",,"b2f0c09",,"false","6.6.0","You Know, for Search","Communications"
"2018-03-24 03:54:19","210.245.107.43","tcp",9200,,"elasticsearch","6.0.0",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",518111,737401,,"cYy3XBf","elasticsearch",,"8f0685b",,"false","7.0.1","You Know, for Search","Communications"
"2018-03-24 03:54:19","113.161.81.109","tcp",9200,"static.vdc.vn","elasticsearch","6.0.0",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,0,,"dev-node","elasticsearch",,"8f0685b",,"false","7.0.1","You Know, for Search","Communications"
"2018-03-24 03:55:21","118.69.168.144","tcp",9200,,"elasticsearch","5.6.3",18403,"VN","HA NOI","HANOI",518111,737401,,"PrJG3Gm","elasticsearch",,"1a2f265",,"false","6.6.1","You Know, for Search","Communications"
"2018-03-24 03:56:03","14.225.3.48","tcp",9200,,"elasticsearch","5.6.6",45899,"VN","HA NOI","HANOI",0,0,,"GRkhswa","elasticsearch",,"7d99d36",,"false","6.6.1","You Know, for Search","Communications"
"2018-03-24 03:56:03","103.24.246.61","tcp",9200,"v103-24-246-61.hts.vn","elasticsearch","1.5.2",131388,"VN","HA NOI","HANOI",0,0,,"James Madrox","elasticsearch",200,"62ff9868b4c8a0c45860bebb259e21980778ab1c","2015-04-27T09:21:06Z","false","4.10.4","You Know, for Search","Communications"
"2018-03-24 03:56:08","171.244.34.234","tcp",9200,,"elasticsearch","1.7.2",38731,"VN","HA NOI","HANOI",0,0,,"Uni-Mind","elasticsearch",200,"e43676b1385b8125d647f593f7202acbd816e8ec","2015-09-14T09:49:53Z","false","4.10.4","You Know, for Search","Communications"
"2018-03-24 03:57:00","203.162.246.118","tcp",9200,"static.vnpt.vn","elasticsearch","1.3.9",45899,"VN","HAI PHONG","HAI PHONG",0,0,,"Threnody",,200,"0915c7306e6264ba21a6cb7609b93545ccc32ef1","2015-02-19T12:34:48Z","false","4.9","You Know, for Search","Communications"
"2018-03-24 03:57:23","42.112.27.55","tcp",9200,,"elasticsearch","0.90.13",18403,"VN","HA NOI","HANOI",518111,737401,"true","Skullfire",,200,"249c9c5e06765c9e929e92b1d235e1ba4dc679fa","2014-03-25T15:27:12Z","false","4.6","You Know, for Search","Communications"
"2018-03-24 03:57:39","125.212.196.172","tcp",9200,,"elasticsearch","5.6.2",38731,"VN","HA NOI","HANOI",0,0,,"node-1","eva.vn",,"57e20f3",,"false","6.6.1","You Know, for Search","Communications"
"2018-03-24 03:57:40","115.73.211.189","tcp",9200,"adsl.viettel.vn","elasticsearch","2.3.1",7552,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,0,,"10.123.10.33","elasticsearch",,"bd980929010aef404e7cb0843e61d0665269fc39","2016-04-04T12:25:05Z","false","5.5.0","You Know, for Search","Communications"
"2018-03-24 03:57:43","221.132.18.252","tcp",9200,,"elasticsearch","5.3.0",45899,"VN","HA NOI","HANOI",0,0,,"7yXqiwx","docker-cluster",,"3adb13b",,"false","6.4.1","You Know, for Search","Communications"
"2018-03-24 03:58:32","118.70.219.19","tcp",9200,,"elasticsearch","2.3.4",18403,"VN","HA NOI","HANOI",518111,737401,,"Pretty Persuasions","elasticsearch",,"e455fd0c13dceca8dbbdbb1665d068ae55dabe3f","2016-06-30T11:24:31Z","false","5.5.0","You Know, for Search","Communications"
"2018-03-24 03:58:37","125.212.228.103","tcp",9200,,"elasticsearch","0.90.10",7552,"VN","HA NOI","HANOI",0,0,"true","Crimebuster",,200,"0a5781f44876e8d1c30b6360628d59cb2a7a2bbb","2014-01-10T10:18:37Z","false","4.6","You Know, for Search","Communications"
"2018-03-24 03:58:58","45.117.163.164","tcp",9200,,"elasticsearch","5.6.8",38731,"VN","HA NOI","HANOI",0,0,,"0Hy-JDG","elasticsearch",,"688ecce",,"false","6.6.1","You Know, for Search","Communications"
"2018-03-24 03:59:13","118.70.180.183","tcp",9200,,"elasticsearch","5.1.2",18403,"VN","HA NOI","HANOI",518111,737401,,"W8ZLDDp","elasticsearch",,"c8c4c16",,"false","6.3.0","You Know, for Search","Communications"
"2018-03-24 03:59:14","119.17.254.79","tcp",9200,"mail.tdt.edu.vn","elasticsearch","1.1.2",24176,"VN","HA NOI","HANOI",0,0,,"elearning.it.tdt.edu.vn",,200,"e511f7b28b77c4d99175905fac65bffbf4c80cf7","2014-05-22T12:27:39Z","false","4.7","You Know, for Search","Communications"
"2018-03-24 03:59:14","103.81.84.36","tcp",9200,,"elasticsearch","2.4.5",18403,"VN","HA NOI","HANOI",0,0,,"Kismet Deadly","elasticsearch",,"c849dd13904f53e63e88efc33b2ceeda0b6a1276","2017-04-24T16:18:17Z","false","5.5.4","You Know, for Search","Communications"
"2018-03-24 03:59:15","118.69.128.47","tcp",9200,,"elasticsearch","6.2.2",18403,"VN","HA NOI","HANOI",518111,737401,,"node-sablanca","cluster-sablanca",,"10b1edd",,"false","7.2.1","You Know, for Search","Communications"
"2018-03-24 03:59:16","221.132.18.183","tcp",9200,"asmpx.getnge.net","elasticsearch","5.4.1",45899,"VN","HA NOI","HANOI",0,0,,"vfwJBsL","qa-es",,"2cfe0df",,"false","6.5.1","You Know, for Search","Communications"
"2018-03-24 03:59:16","112.137.141.5","tcp",9200,,"elasticsearch","1.7.6",45542,"VN","HA NOI","HANOI",0,0,,"Wreckage","elasticsearch",200,"c730b59357f8ebc555286794dcd90b3411f517c9","2016-11-18T15:21:16Z","false","4.10.4","You Know, for Search","Communications"
"2018-03-24 03:59:17","115.146.123.156","tcp",9200,,"elasticsearch","1.3.2",38732,"VN","HA NOI","HANOI",0,0,,"Champion of the Universe",,200,"dee175dbe2f254f3f26992f5d7591939aaefd12f","2014-08-13T14:29:30Z","false","4.9","You Know, for Search","Communications"
"2018-03-24 03:59:17","171.244.32.66","tcp",9200,,"elasticsearch","0.90.13",38731,"VN","HA NOI","HANOI",0,0,"true","Spirit of '76",,200,"249c9c5e06765c9e929e92b1d235e1ba4dc679fa","2014-03-25T15:27:12Z","false","4.6","You Know, for Search","Communications"
"2018-03-24 04:00:08","45.124.93.90","tcp",9200,,"elasticsearch","1.7.2",45899,"VN","HA NOI","HANOI",0,0,,"Sushi","elasticsearch",200,"e43676b1385b8125d647f593f7202acbd816e8ec","2015-09-14T09:49:53Z","false","4.10.4","You Know, for Search","Communications"
"2018-03-24 04:00:11","61.28.227.98","tcp",9200,,"elasticsearch","5.2.2",38244,"VN","HA NOI","HANOI",0,0,,"node2","elasticsearch",,"f9d9b74",,"false","6.4.1","You Know, for Search","Communications"
"2018-03-24 04:00:32","45.124.93.164","tcp",9200,,"elasticsearch","5.5.1",45899,"VN","HA NOI","HANOI",0,0,,"wm-es-staging-1","elasticsearch",,"19c13d0",,"false","6.6.0","You Know, for Search","Communications"
"2018-03-24 04:00:48","103.48.191.97","tcp",9200,,"elasticsearch","6.0.0",45899,"VN","VINH LONG","TAN BINH",0,0,,"Mx5VUaO","elasticsearch",,"8f0685b",,"false","7.0.1","You Know, for Search","Communications"
"2018-03-24 04:00:49","124.158.10.236","tcp",9200,,"elasticsearch","2.3.4",38733,"VN","HA NOI","HANOI",0,0,,"Pluto","elasticsearch",,"e455fd0c13dceca8dbbdbb1665d068ae55dabe3f","2016-06-30T11:24:31Z","false","5.5.0","You Know, for Search","Communications"
"2018-03-24 04:00:49","103.69.194.245","tcp",9200,,"elasticsearch","1.7.2",135905,"VN","HA NOI","HANOI",0,0,,"Overrider","elasticsearch",200,"e43676b1385b8125d647f593f7202acbd816e8ec","2015-09-14T09:49:53Z","false","4.10.4","You Know, for Search","Communications"
"2018-03-24 04:00:53","118.69.193.41","tcp",9200,,"elasticsearch","1.3.2",18403,"VN","HA NOI","HANOI",518111,737401,,"3-D Man",,200,"dee175dbe2f254f3f26992f5d7591939aaefd12f","2014-08-13T14:29:30Z","false","4.9","You Know, for Search","Communications"
"2018-03-24 04:01:42","210.245.95.63","tcp",9200,,"elasticsearch","1.5.2",18403,"VN","HA NOI","HANOI",518111,737401,,"Huntara","elasticsearch",200,"62ff9868b4c8a0c45860bebb259e21980778ab1c","2015-04-27T09:21:06Z","false","4.10.4","You Know, for Search","Communications"
"2018-03-24 04:01:43","119.17.253.8","tcp",9200,"static.netnam.vn","elasticsearch","5.6.3",24176,"VN","HA NOI","HANOI",0,0,,"2jGbexp","elasticsearch",,"1a2f265",,"false","6.6.1","You Know, for Search","Communications"
"2018-03-24 04:01:46","124.158.4.39","tcp",9200,,"elasticsearch","1.7.6",38732,"VN","HA NOI","HANOI",0,0,,"Beetle II","elasticsearchDac",200,"c730b59357f8ebc555286794dcd90b3411f517c9","2016-11-18T15:21:16Z","false","4.10.4","You Know, for Search","Communications"
"2018-03-24 04:02:02","115.146.122.61","tcp",9200,,"elasticsearch","1.7.3",38732,"VN","HA NOI","HANOI",0,0,,"Kubik","elasticsearch",200,"05d4530971ef0ea46d0f4fa6ee64dbc8df659682","2015-10-15T09:14:17Z","false","4.10.4","You Know, for Search","Communications"
"2018-03-24 04:02:24","118.68.168.9","tcp",9200,"118-68-168-9.higio.net","elasticsearch","5.4.1",18403,"VN","HA NOI","HANOI",518111,737401,,"poi","omart",,"2cfe0df",,"false","6.5.1","You Know, for Search","Communications"
"2018-03-24 04:02:25","103.28.38.2","tcp",9200,,"elasticsearch","0.90.9",131353,"VN","HA NOI","HANOI",0,0,"true","USAgent",,200,"a968646da4b6a2d9d8bca9e51e92597fe64e8d1a","2013-12-23T10:35:28Z","false","4.6","You Know, for Search","Communications"
"2018-03-24 04:02:50","210.245.26.130","tcp",9200,,"elasticsearch","6.1.1",18403,"VN","HO CHI MINH","THANH PHO HO CHI MINH",518111,737401,,"SAVIS","elasticsearch",,"bd92e7f",,"false","7.1.0","You Know, for Search","Communications"
"2018-03-24 04:02:50","171.244.30.206","tcp",9200,,"elasticsearch","5.4.1",38731,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,0,,"prod-vsn-es3","prod-vsn-es",,"2cfe0df",,"false","6.5.1","You Know, for Search","Communications"
"2018-03-24 04:02:51","222.255.122.27","tcp",9200,"static.vnpt.vn","elasticsearch","1.7.6",7643,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,0,,"Shroud","elasticsearch",200,"c730b59357f8ebc555286794dcd90b3411f517c9","2016-11-18T15:21:16Z","false","4.10.4","You Know, for Search","Communications"
"2018-03-24 04:03:17","171.244.40.54","tcp",9200,,"elasticsearch","2.4.6",38731,"VN","HA NOI","HANOI",0,0,,"node-1","foodizzi",,"5376dca9f70f3abef96a77f4bb22720ace8240fd","2017-07-18T12:17:44Z","false","5.5.4","You Know, for Search","Communications"
"2018-03-24 04:03:59","203.113.174.175","tcp",9200,,"elasticsearch","5.6.4",7552,"VN","HA NOI","HANOI",0,0,,"Sg3D8fj","elasticsearch",,"8bbedf5",,"false","6.6.1","You Know, for Search","Communications"
"2018-03-24 04:04:01","113.161.98.42","tcp",9200,"static.vnpt.vn","elasticsearch","2.3.1",45899,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,0,,"Phastos","elasticsearch",,"bd980929010aef404e7cb0843e61d0665269fc39","2016-04-04T12:25:05Z","false","5.5.0","You Know, for Search","Communications"
"2018-03-24 04:04:01","123.30.50.68","tcp",9200,"static.vnpt.vn","elasticsearch","6.1.1",45899,"VN","HA NOI","HANOI",0,0,,"rnMeSpY","YoData",,"bd92e7f",,"false","7.1.0","You Know, for Search","Communications"
"2018-03-24 04:04:56","125.253.126.76","tcp",9200,,"elasticsearch","6.2.2",45538,"VN","HO CHI MINH","THANH PHO HO CHI MINH",0,0,,"WIN-HBMOPVLMPUA","elasticsearch",,"10b1edd",,"false","7.2.1","You Know, for Search","Communications"
"2018-03-24 04:05:34","45.124.95.192","tcp",9200,,"elasticsearch","6.0.0",45899,"VN","HA NOI","HANOI",0,0,,"node-1","test",,"8f0685b",,"false","7.0.1","You Know, for Search","Communications"
"2018-03-24 04:06:32","45.125.239.106","tcp",9200,"static.ftech.vn","elasticsearch","5.6.3",18403,"VN","HA NOI","HANOI",0,0,,"easygo-node","seekill-cluster",,"1a2f265",,"false","6.6.1","You Know, for Search","Communications"
"2018-03-24 04:06:32","103.15.48.252","tcp",9200,,"elasticsearch","5.5.0",45538,"VN","HA NOI","HANOI",0,0,,"2idp4cI","elasticsearch",,"260387d",,"false","6.6.0","You Know, for Search","Communications"
"2018-03-24 04:06:33","123.30.240.109","tcp",9200,"static.vnpt.vn","elasticsearch","5.5.0",45899,"VN","HA NOI","HANOI",0,0,,"njBigVU","elasticsearch",,"260387d",,"false","6.6.0","You Know, for Search","Communications"
"2018-03-24 04:07:11","222.255.102.39","tcp",9200,"static.vnpt.vn","elasticsearch","1.7.4",7643,"VN","HA NOI","HANOI",0,0,,"Server-02","graylog2",200,"0d3159b9fc8bc8e367c5c40c09c2a57c0032b32e","2015-12-15T16:45:04Z","false","4.10.4","You Know, for Search","Communications"
