timestamp,ip,protocol,port,hostname,tag,header,asn,geo,region,city,systime,cache_control,location,server,search_target,unique_service_name,host,nts,nt,naics,sic,sector
3/25/2018 7:19,116.99.229.152,udp,53684,,ssdp,HTTP/1.1 200 OK,24086,VN,DA NANG,DA NANG,"Sun, 25 Mar 2018 07:19:57 GMT",max-age=100,http://192.168.1.10:49152/upnp_notify.xml,"Linux/3.10.0, UPnP/1.0, Portable SDK for UPnP devices/1.6.6",upnp:rootdevice,uuid:220b73fc-1dd2-11b2-8f3b-fa7d219de176::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:19,113.176.164.237,udp,1900,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,KON TUM,KON TUM,,max-age=1800,http://192.168.1.3:49152/edevicedesc.xml,Afidus/PH-122F8/6.L.1.20465/169.254.180.220/AH21K2M-AFFFBAA/554/both,upnp:rootdevice,uuid:upnp_NetworkCamera-000EAEA46925::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:19,171.234.209.1,udp,51631,,ssdp,HTTP/1.1 200 OK,7552,VN,HA NOI,HANOI,"Sun, 25 Mar 2018 13:25:17 GMT",max-age=3600,http://192.168.1.38:49152/upnpdevicedesc.xml,"Linux/3.0.8, UPnP/1.0, Portable SDK for UPnP devices/1.6.19",upnp:rootdevice,uuid:Upnp-DS-2CD2410F-IW-1_0-649881496::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:20,14.239.127.120,udp,1900,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,BAC GIANG,BAC GIANG,"Tue, 11 Dec 2007 09:13:18 GMT",max-age=1800,http://192.168.1.88:49152/description.xml,"Linux/2.6.5-it0, UPnP/1.0, Intel SDK for UPnP devices /1.2",upnp:rootdevice,uuid:{59765E24-0C12-4d20-BsdsEE-71578AE02CB9}_e0:61:b2:07:2e:af::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:20,116.118.5.29,udp,1900,,ssdp,HTTP/1.1 200 OK,7602,VN,HO CHI MINH,THANH PHO HO CHI MINH,,max-age=1800,http://192.168.1.1:5431/dyndev/uuid:0000e0d8-20a0-00e0-20a0-4868002808e0,Custom/1.0 UPnP/1.0 Proc/Ver,upnp:rootdevice,uuid:0000e0d8-20a0-00e0-20a0-4868002808e0::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:20,113.168.130.28,udp,1900,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,SON LA,SON LA,,max-age=1800,http://192.168.1.1:5431/dyndev/uuid:c83a355d-b8f8-f8b8-5d35-3ac83a5df80000,Custom/1.0 UPnP/1.0 Proc/Ver,upnp:rootdevice,uuid:c83a355d-b8f8-f8b8-5d35-3ac83a5df80000::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:20,58.187.234.172,udp,51396,,ssdp,HTTP/1.1 200 OK,18403,VN,NGHE AN,VINH,"Sun, 25 Mar 2018 14:18:44 GMT",max-age=3600,http://192.168.1.125:49152/upnpdevicedesc.xml,"Linux/3.0.8, UPnP/1.0, Portable SDK for UPnP devices/1.6.19",upnp:rootdevice,uuid:Upnp-DS-2CD2020F-I-1_0-830350878::upnp:rootdevice,,,,518111,737401,Communications
3/25/2018 7:20,171.232.97.218,udp,55946,,ssdp,HTTP/1.1 200 OK,7552,VN,HO CHI MINH,THANH PHO HO CHI MINH,"Sun, 25 Mar 2018 14:20:34 GMT",max-age=3600,http://192.168.1.210:49155/upnpdevicedesc.xml,"Linux/3.0.8, UPnP/1.0, Portable SDK for UPnP devices/1.6.19",upnp:rootdevice,uuid:Upnp-DS-2CD2120F-IWS-1_0-797822493::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:20,14.170.235.110,udp,1900,static.vnpt.vn,ssdp,HTTP/1.1 200 OK,45899,VN,BAC KAN,BAC KAN,"Tue, 11 Dec 2007 09:13:18 GMT",max-age=1800,http://192.168.1.88:49152/description.xml,"Linux/2.6.5-it0, UPnP/1.0, Intel SDK for UPnP devices /1.2",upnp:rootdevice,uuid:{59765E24-0C12-4d20-BsdsEE-71578AE02CB9}_e0:61:b2:05:59:bd::upnp:rootdevice,,,,0,0,Communications
3/25/2018 7:20,112.197.245.234,udp,35603,,ssdp,HTTP/1.1 200 OK,45543,VN,DA NANG,DA NANG,"Sun, 25 Mar 2018 07:20:32 GMT",max-age=1800,http://112.197.245.234:7677/MainTVServer2/,"SHP, UPnP/1.0, Samsung UPnP SDK/1.0",upnp:rootdevice,uuid:c1fd12b2-d954-4dba-9e92-a697e1558fb4::upnp:rootdevice,,,,0,0,Communications
