timestamp,ip,protocol,port,hostname,tag,asn,geo,region,city,naics,sic,programs,mountd_port,exports,sector
3/24/2018 3:10,118.69.173.220,udp,111,,portmapper,18403,VN,HA NOI,HANOI,518111,737401,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 56081/udp; 100024 1 33173/udp; 100021 1 47940/udp; 100021 3 47940/udp; 100021 4 47940/udp; 100021 1 48109/udp; 100021 3 48109/udp; 100021 4 48109/udp;,,,Communications
3/24/2018 3:10,42.117.2.163,udp,111,,portmapper,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 54293/udp; 100024 1 44732/udp;,,,Communications
3/24/2018 3:10,223.27.109.36,udp,111,vs36.azvnvietsuntravel.com,portmapper,38733,VN,HA NOI,HANOI,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 43544/udp; 100024 1 50366/udp;,,,Communications
3/24/2018 3:10,1.52.72.217,udp,111,,portmapper,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,518111,737401,100000 2 111/udp; 100000 2 111/udp; 100024 1 921/udp; 100024 1 924/udp;,,,Communications
3/24/2018 3:10,123.30.189.231,udp,111,static.vnpt.vn,portmapper,45899,VN,HA NOI,HANOI,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
3/24/2018 3:11,119.18.184.41,udp,111,,portmapper,38726,VN,HA NOI,HANOI,0,0,100000 2 111/udp; 100000 2 111/udp; 100024 1 994/udp; 100024 1 997/udp;,,,Communications
3/24/2018 3:11,103.53.171.234,udp,111,dc171.kdata.vn,portmapper,18403,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
3/24/2018 3:11,103.28.36.81,udp,111,,portmapper,131353,VN,HA NOI,HANOI,0,0,100000 2 111/udp; 100000 2 111/udp; 100024 1 621/udp; 100024 1 624/udp;,,,Communications
3/24/2018 3:11,103.82.198.83,udp,111,mail83.e3.econetvn.com,portmapper,135908,VN,HA NOI,HANOI,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
3/24/2018 3:11,113.160.129.230,udp,111,static.vnpt.vn,portmapper,45899,VN,HA NOI,HANOI,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 24466/udp; 100024 1 48346/udp;,,,Communications
3/24/2018 3:11,43.239.220.236,udp,111,dc220.kdata.vn,portmapper,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 41192/udp; 100024 1 59538/udp;,,,Communications
3/24/2018 3:11,45.117.81.14,udp,111,,portmapper,131353,VN,HA NOI,HANOI,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 35111/udp; 100024 1 51995/udp; 100011 1 875/udp; 100011 2 875/udp; 100011 1 875/udp; 100011 2 875/udp; 100005 1 45704/udp; 100005 1 58667/udp; 100005 2 47491/udp; 100005 2 55389/udp; 100005 3 41953/udp; 100005 3 48545/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100021 1 47415/udp; 100021 3 47415/udp; 100021 4 47415/udp; 100021 1 41143/udp; 100021 3 41143/udp; 100021 4 41143/udp;,,,Communications
3/24/2018 3:11,117.103.204.61,udp,111,hn.vtc.vn,portmapper,38248,VN,HA NOI,HANOI,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 41467/udp; 100024 1 34137/udp;,,,Communications
3/24/2018 3:11,103.75.182.124,udp,111,,portmapper,38733,VN,BAC NINH,BAC NINH,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 41473/udp; 100024 1 48780/udp;,,,Communications
3/24/2018 3:11,103.57.223.8,udp,111,,portmapper,45899,VN,HA NOI,HANOI,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 50004/udp; 100024 1 46573/udp;,,,Communications
3/24/2018 3:11,118.69.205.78,udp,111,,portmapper,18403,VN,HA NOI,HANOI,518111,737401,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 58386/udp; 100024 1 42635/udp;,,,Communications
3/24/2018 3:11,150.95.105.118,udp,111,v150-95-105-118.a007.g.han1.static.cnode.io,portmapper,131392,VN,HA NOI,HANOI,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
3/24/2018 3:11,210.211.119.22,udp,111,,portmapper,38731,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 38358/udp; 100024 1 56383/udp;,,,Communications
3/24/2018 3:11,103.200.22.15,udp,111,,portmapper,18403,VN,HA NOI,HANOI,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 47277/udp; 100024 1 59527/udp;,,,Communications
3/24/2018 3:11,123.30.238.159,udp,111,static.vnpt.vn,portmapper,45899,VN,HA NOI,HANOI,0,0,100000 2 111/udp; 100000 2 111/udp; 100024 1 676/udp; 100024 1 679/udp;,,,Communications
3/24/2018 3:11,45.125.238.31,udp,111,static.ftech.vn,portmapper,7643,VN,HA NOI,HANOI,0,0,100000 2 111/udp; 100000 2 111/udp;,,,Communications
3/24/2018 3:11,103.1.209.140,udp,111,,portmapper,38731,VN,HA NOI,HANOI,0,0,100000 2 111/udp; 100000 2 111/udp; 100024 1 713/udp; 100024 1 716/udp;,,,Communications
3/24/2018 3:11,113.161.121.252,udp,111,static.vnpt.vn,portmapper,45899,VN,HO CHI MINH,THANH PHO HO CHI MINH,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 49385/udp; 100024 1 14859/udp;,,,Communications
3/24/2018 3:11,103.237.148.46,udp,111,,portmapper,45538,VN,VINH LONG,TAN BINH,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 40046/udp; 100024 1 60559/udp; 100021 1 54524/udp; 100021 3 54524/udp; 100021 4 54524/udp; 100021 1 33594/udp; 100021 3 33594/udp; 100021 4 33594/udp; 100011 1 875/udp; 100011 2 875/udp; 100011 1 875/udp; 100011 2 875/udp; 100005 1 36418/udp; 100005 1 37349/udp; 100005 2 54444/udp; 100005 2 54015/udp; 100005 3 46958/udp; 100005 3 54107/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100227 2 2049/udp; 100227 3 2049/udp;,,,Communications
3/24/2018 3:11,118.107.76.17,udp,111,,portmapper,38726,VN,HA NOI,HANOI,0,0,100000 2 111/udp; 100000 3 111/udp; 100000 4 111/udp; 100000 2 111/udp; 100000 3 111/udp; 100000 4 111/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 2 2049/udp; 100003 3 2049/udp; 100003 4 2049/udp; 100005 1 2049/udp; 100005 2 2049/udp; 100005 3 2049/udp; 100005 1 2049/udp; 100005 2 2049/udp; 100005 3 2049/udp; 100021 1 2049/udp; 100021 2 2049/udp; 100021 3 2049/udp; 100021 4 2049/udp; 100021 1 2049/udp; 100021 2 2049/udp; 100021 3 2049/udp; 100021 4 2049/udp; 100024 1 2049/udp; 100024 1 2049/udp;,,,Communications
3/24/2018 3:12,210.245.89.9,udp,111,,portmapper,18403,VN,HA NOI,HANOI,518111,737401,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 56863/udp; 100024 1 55065/udp;,,,Communications
3/24/2018 3:12,171.244.16.157,udp,111,,portmapper,38731,VN,NGHE AN,VINH,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 4801/udp; 100024 1 38810/udp;,,,Communications
3/24/2018 3:12,222.255.216.188,udp,111,static.vnpt.vn,portmapper,45899,VN,HA NOI,HANOI,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp;,,,Communications
3/24/2018 3:12,223.27.108.245,udp,111,vs245.azhostvietsuntranvel.com,portmapper,38733,VN,HA NOI,HANOI,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 43544/udp; 100024 1 50366/udp;,,,Communications
3/24/2018 3:12,125.212.229.4,udp,111,,portmapper,7552,VN,HA NOI,HANOI,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 57007/udp; 100024 1 40176/udp;,,,Communications
3/24/2018 3:12,222.255.177.55,udp,111,static.vnpt.vn,portmapper,45899,VN,DA NANG,DA NANG,0,0,100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100000 4 111/udp; 100000 3 111/udp; 100000 2 111/udp; 100024 1 28507/udp; 100024 1 16864/udp;,,,Communications
